Episodio,Recompensa_Episodio,Recompensa_Promedio_Movil,Pasos_Episodio,Pasos_Promedio_Movil,Metas_Alcanzadas_Episodio,Metas_Alcanzadas_Promedio_Movil,loss,policy_loss,value_loss,actor_loss,critic_loss,entropy_loss,alpha_loss,alpha,epsilon
1310,-100.01,-45.30856566818119,1,13.57,0,0.16,,,,,,,,,
1311,-83.0339637862026,-45.675659293069614,7,13.52,0,0.16,,,,,,,,,
1312,-161.77457649808815,-46.1459650216123,13,13.63,0,0.16,,,,,,,,,
1313,-388.27846165424563,-49.02864963815477,41,14.03,0,0.16,,,,,,,,,
1314,-100.01,-51.66459648916694,1,13.73,0,0.16,,,,,,,,,
1315,-100.01,-53.82070068742262,1,13.49,0,0.16,,,,,,,,,
1316,438.2047750689719,-49.22161614308705,32,13.31,1,0.16,,,,,,,,,
1317,-205.29114755818028,-50.27707539413209,11,13.4,0,0.16,,,,,,,,,
1318,-53.481096527127,-51.387853822992895,15,13.31,0,0.16,,,,,,,,,
1319,-100.01,-52.778103998527406,1,13.08,0,0.15,,,,,,,,,
1320,-100.01,-52.77810399852741,1,13.08,0,0.15,,,,,,,,,
1321,-92.9260716602318,-60.456470027354115,8,12.64,0,0.14,,,,,,,,,
1322,-85.36829675848352,-63.14058292337475,23,12.42,0,0.13,,,,,,,,,
1323,-15.758348005141116,-64.34913457513235,21,12.39,1,0.14,,,,,,,,,
1324,111.61946442305906,-62.602828512784754,24,12.49,1,0.15,,,,,,,,,
1325,-27.148255992870574,-61.87421107271346,18,12.66,0,0.15,,,,,,,,,
1326,-98.00105399509788,-60.51730184573857,3,12.44,0,0.15,,,,,,,,,
1327,-100.01,-60.51730184573859,1,12.44,0,0.15,,,,,,,,,
1328,365.18023052529867,-55.86539954048558,36,12.79,0,0.15,,,,,,,,,
1329,-100.01,-55.86539954048558,1,12.79,0,0.15,,,,,,,,,
1330,81.55733089584218,-52.880530935217024,25,12.94,0,0.15,,,,,,,,,
1331,-99.74435196888969,-53.97246842600189,2,12.71,0,0.15,,,,,,,,,
1332,-95.46248128569738,-53.92699323885885,4,12.74,0,0.15,,,,,,,,,
1333,-100.01,-54.318136983494185,1,12.55,0,0.14,,,,,,,,,
1334,-229.2026364518095,-55.61006334801228,26,12.8,0,0.14,,,,,,,,,
1335,-84.0242990158656,-59.955585889634506,11,12.61,0,0.13,,,,,,,,,
1336,-195.9529102064198,-60.91501499169869,9,12.69,0,0.13,,,,,,,,,
1337,-100.01,-61.83077004534543,1,12.51,0,0.13,,,,,,,,,
1338,190.9011796550992,-58.92165824879444,35,12.85,1,0.14,,,,,,,,,
1339,-95.27739097225526,-59.208598855379115,11,12.83,0,0.14,,,,,,,,,
1340,-81.61676276535471,-57.707924535740396,8,12.76,0,0.14,,,,,,,,,
1341,-100.01,-57.93502187357547,1,12.69,0,0.14,,,,,,,,,
1342,197.83944801814437,-54.956527393394026,21,12.89,1,0.15,,,,,,,,,
1343,-547.3090267232328,-59.39046406870038,34,13.03,0,0.15,,,,,,,,,
1344,216.1732831630744,-56.22863123706964,56,13.58,1,0.16,,,,,,,,,
1345,-100.01,-56.521220886158574,1,13.5,0,0.16,,,,,,,,,
1346,-100.01,-55.409666603676094,1,12.86,0,0.15,,,,,,,,,
1347,-90.46226024592497,-55.31418920613535,51,13.36,0,0.15,,,,,,,,,
1348,-68.46053791476973,-55.6086441244816,30,13.53,0,0.15,,,,,,,,,
1349,-100.01,-54.69386357164249,1,13.35,0,0.15,,,,,,,,,
1350,-99.91981700929001,-54.692961741735395,2,13.36,0,0.15,,,,,,,,,
1351,-100.01,-54.78689820460041,1,13.2,0,0.15,,,,,,,,,
1352,-100.01,-54.78689820460041,1,13.2,0,0.15,,,,,,,,,
1353,-100.01,-54.78689820460041,1,13.2,0,0.15,,,,,,,,,
1354,-106.79028920889957,-50.35891680725441,12,12.95,0,0.15,,,,,,,,,
1355,-100.01,-50.3589168072544,1,12.95,0,0.15,,,,,,,,,
1356,-100.01,-50.37323795155257,1,12.71,0,0.15,,,,,,,,,
1357,-100.01,-49.93811591529158,1,12.66,0,0.15,,,,,,,,,
1358,-98.00467019771483,-49.91806261726872,3,12.68,0,0.15,,,,,,,,,
1359,-82.03670888410966,-49.738329706109816,20,12.87,0,0.15,,,,,,,,,
1360,-100.01,-49.512318510337835,1,12.81,0,0.15,,,,,,,,,
1361,-100.01,-49.512318510337835,1,12.81,0,0.15,,,,,,,,,
1362,-100.01,-49.36447169984504,1,12.8,0,0.15,,,,,,,,,
1363,-100.01,-49.40632430395219,1,12.33,0,0.15,,,,,,,,,
1364,-70.88811660222039,-48.970165002378536,12,12.4,0,0.15,,,,,,,,,
1365,-8.455319991088217,-48.31559940853834,17,12.46,0,0.15,,,,,,,,,
1366,-100.01,-48.31559940853834,1,12.46,0,0.15,,,,,,,,,
1367,-172.3983541143305,-49.77937732364342,8,12.4,0,0.15,,,,,,,,,
1368,-100.01,-49.77937732364343,1,12.4,0,0.15,,,,,,,,,
1369,-100.01,-49.782028464904336,1,12.39,0,0.15,,,,,,,,,
1370,-69.80058429939905,-49.96434466252199,23,12.45,0,0.15,,,,,,,,,
1371,-146.60357327880325,-50.43028039531002,21,12.65,0,0.15,,,,,,,,,
1372,-99.9211329212987,-45.93628049223733,2,12.29,0,0.15,,,,,,,,,
1373,-77.2888064565853,-45.709068556803174,8,12.36,0,0.15,,,,,,,,,
1374,-226.39515736771443,-50.57275054260471,23,12.27,0,0.14,,,,,,,,,
1375,-52.084624783936775,-50.16169990029611,24,12.41,0,0.14,,,,,,,,,
1376,-100.01,-50.161699900296114,1,12.41,0,0.14,,,,,,,,,
1377,-111.93209170186321,-50.51212027074183,6,12.34,0,0.14,,,,,,,,,
1378,-99.74435196888969,-54.13177522665813,2,12.18,0,0.13,,,,,,,,,
1379,-100.01,-54.13177522665812,1,12.18,0,0.13,,,,,,,,,
1380,-100.01,-55.409258778751216,1,12.0,0,0.13,,,,,,,,,
1381,-100.01,-56.123499160421886,1,11.83,0,0.13,,,,,,,,,
1382,-100.01,-56.1234991604219,1,11.83,0,0.13,,,,,,,,,
1383,-100.01,-56.54498818878766,1,11.5,0,0.12,,,,,,,,,
1384,-175.70509976054961,-57.301939186393156,52,12.01,0,0.12,,,,,,,,,
1385,-69.13306938630834,-57.097223293660505,14,12.0,0,0.12,,,,,,,,,
1386,-37.56601742611357,-57.02085615697894,60,12.45,1,0.13,,,,,,,,,
1387,-100.01,-61.72282302812584,1,12.15,0,0.12,,,,,,,,,
1388,812.0837886349343,-52.60514273939969,89,13.01,2,0.14,,,,,,,,,
1389,8.679888636379147,-54.08075890490762,26,13.02,0,0.12,,,,,,,,,
1390,-96.93237233004824,-54.055003595332934,6,13.03,0,0.12,,,,,,,,,
1391,-99.74438441924462,-54.052347439525384,2,13.04,0,0.12,,,,,,,,,
1392,-248.25013447906827,-55.099951430247856,25,13.23,0,0.12,,,,,,,,,
1393,-100.01,-55.099951430247856,1,13.23,0,0.12,,,,,,,,,
1394,-100.01,-57.68811336078047,1,12.94,0,0.12,,,,,,,,,
1395,235.65532139151924,-54.331460146865275,23,13.16,1,0.13,,,,,,,,,
1396,-48.04633245321177,-53.85756748969266,14,13.22,0,0.13,,,,,,,,,
1397,-100.01,-54.91387271044138,1,13.05,0,0.13,,,,,,,,,
1398,-100.01,-53.60494189117376,1,12.88,0,0.13,,,,,,,,,
1399,-95.46176710370561,-53.56099210733514,4,12.89,0,0.13,,,,,,,,,
1400,128.39729805913174,-56.93589393100933,25,12.81,0,0.12,,,,,,,,,
1401,-100.01,-56.93589393100933,1,12.81,0,0.12,,,,,,,,,
1402,-100.01,-56.3008779834733,1,12.75,0,0.12,,,,,,,,,
1403,-105.81362914771755,-59.437200500932285,19,12.71,0,0.11,,,,,,,,,
1404,-69.82728990446245,-59.60782666884802,26,12.68,0,0.11,,,,,,,,,
1405,-100.01,-59.69794134766128,1,12.61,0,0.11,,,,,,,,,
1406,621.2752798959025,-52.48508854870225,40,13.0,1,0.12,,,,,,,,,
1407,-99.85855834960148,-58.10573242045318,3,12.6,0,0.12,,,,,,,,,
1408,20.09924828513354,-61.36999640290333,18,12.5,0,0.11,,,,,,,,,
1409,-100.01,-61.39919646879573,1,12.45,0,0.11,,,,,,,,,
1410,-20.91844422712849,-60.60828091106701,16,12.6,0,0.11,,,,,,,,,
1411,-20.026720453257795,-59.97820847773756,18,12.71,0,0.11,,,,,,,,,
1412,-100.01,-59.36056271275668,1,12.59,0,0.11,,,,,,,,,
1413,-100.01,-56.477878096214226,1,12.19,0,0.11,,,,,,,,,
1414,-114.5883114922821,-56.62366121113704,6,12.24,0,0.11,,,,,,,,,
1415,-100.01,-56.62366121113705,1,12.24,0,0.11,,,,,,,,,
1416,-94.29875075362537,-61.94869646936302,8,12.0,0,0.1,,,,,,,,,
1417,-98.76454804150735,-60.883430474196295,4,11.93,0,0.1,,,,,,,,,
1418,-100.01,-61.34871950892502,1,11.79,0,0.1,,,,,,,,,
1419,-100.01,-61.34871950892503,1,11.79,0,0.1,,,,,,,,,
1420,20.807565827741726,-60.14054385064761,21,11.99,0,0.1,,,,,,,,,
1421,-100.01,-60.21138313404529,1,11.92,0,0.1,,,,,,,,,
1422,-100.01,-60.35780016646046,1,11.7,0,0.1,,,,,,,,,
1423,-166.52197429816562,-61.865436429390684,28,11.77,0,0.09,,,,,,,,,
1424,-100.01,-63.9817310736213,1,11.54,0,0.08,,,,,,,,,
1425,-100.01,-64.71034851369258,1,11.37,0,0.08,,,,,,,,,
1426,-222.8091225159763,-65.95842919890137,15,11.49,0,0.08,,,,,,,,,
1427,-100.01,-65.95842919890137,1,11.49,0,0.08,,,,,,,,,
1428,-100.01,-70.61033150415436,1,11.14,0,0.08,,,,,,,,,
1429,-7.303661989942185,-69.68326812405377,19,11.32,0,0.08,,,,,,,,,
1430,-100.01,-71.49894143301219,1,11.08,0,0.08,,,,,,,,,
1431,-112.95113012296241,-71.63100921455292,5,11.11,0,0.08,,,,,,,,,
1432,-68.39153829561556,-71.3602997846521,12,11.19,0,0.08,,,,,,,,,
1433,-99.85620548482639,-71.35876183950036,3,11.21,0,0.08,,,,,,,,,
1434,-81.30026621649216,-69.87973813714717,8,11.03,0,0.08,,,,,,,,,
1435,-100.01,-70.03959514698853,1,10.93,0,0.08,,,,,,,,,
1436,119.70445258389542,-66.88302151908539,19,11.03,1,0.09,,,,,,,,,
1437,520.6580455085352,-60.676341064000034,45,11.47,0,0.09,,,,,,,,,
1438,218.12294658301823,-60.404123394720834,26,11.38,1,0.09,,,,,,,,,
1439,-100.01,-60.45144948499829,1,11.28,0,0.09,,,,,,,,,
1440,-100.01,-60.63538185734475,1,11.21,0,0.09,,,,,,,,,
1441,-100.01,-60.63538185734475,1,11.21,0,0.09,,,,,,,,,
1442,-100.01,-63.61387633752619,1,11.01,0,0.08,,,,,,,,,
1443,-100.01,-59.140886070293874,1,10.68,0,0.08,,,,,,,,,
1444,-92.92708296787018,-62.23188973160332,8,10.2,0,0.07,,,,,,,,,
1445,-100.01,-62.23188973160332,1,10.2,0,0.07,,,,,,,,,
1446,240.1837866342358,-58.829951865260945,27,10.46,1,0.08,,,,,,,,,
1447,-100.01,-58.9254292628017,1,9.96,0,0.08,,,,,,,,,
1448,-100.01,-59.240923883654006,1,9.67,0,0.08,,,,,,,,,
1449,-89.83637229916691,-59.139187606645685,17,9.83,0,0.08,,,,,,,,,
1450,-100.01,-59.14008943655277,1,9.82,0,0.08,,,,,,,,,
1451,-100.01,-59.14008943655279,1,9.82,0,0.08,,,,,,,,,
1452,-100.01,-59.14008943655277,1,9.82,0,0.08,,,,,,,,,
1453,-268.12228659740805,-60.82121230252687,33,10.14,0,0.08,,,,,,,,,
1454,-100.01,-60.75340941043786,1,10.03,0,0.08,,,,,,,,,
1455,-17.91133035828939,-59.93242271402075,27,10.29,0,0.08,,,,,,,,,
1456,182.72199492189145,-57.105102764801835,26,10.54,1,0.09,,,,,,,,,
1457,-99.92032962248378,-57.10420606102668,2,10.55,0,0.09,,,,,,,,,
1458,245.26722852590507,-53.67148707379047,31,10.83,0,0.09,,,,,,,,,
1459,-64.50476846758963,-53.49616766962529,25,10.88,0,0.09,,,,,,,,,
1460,-100.01,-53.49616766962527,1,10.88,0,0.09,,,,,,,,,
1461,-99.74470829678702,-53.49351475259314,2,10.89,0,0.09,,,,,,,,,
1462,-95.1559280863652,-53.444974033456795,10,10.98,0,0.09,,,,,,,,,
1463,-100.01,-53.4449740334568,1,10.98,0,0.09,,,,,,,,,
1464,-100.01,-53.7361928674346,1,10.87,0,0.09,,,,,,,,,
1465,-100.01,-54.651739667523714,1,10.71,0,0.09,,,,,,,,,
1466,-95.72099690132654,-54.60884963653698,7,10.77,0,0.09,,,,,,,,,
1467,-100.01,-53.88496609539367,1,10.7,0,0.09,,,,,,,,,
1468,-89.4954602730278,-53.77982069812395,10,10.79,0,0.09,,,,,,,,,
1469,-368.4863872049078,-56.46458457017303,27,11.05,0,0.09,,,,,,,,,
1470,-100.01,-56.76667872717904,1,10.83,0,0.09,,,,,,,,,
1471,-100.01,-56.300742994391015,1,10.63,0,0.09,,,,,,,,,
1472,-82.97810486237191,-56.13131271380175,13,10.74,0,0.09,,,,,,,,,
1473,216.61681026197363,-53.19225654661614,35,11.01,1,0.1,,,,,,,,,
1474,-77.29449439264252,-51.70124991686543,8,10.86,0,0.1,,,,,,,,,
1475,-83.02495989131401,-52.01065326793919,7,10.69,0,0.1,,,,,,,,,
1476,-346.61589170321315,-54.476712184971326,32,11.0,0,0.1,,,,,,,,,
1477,162.98200659969444,-51.72757120195576,27,11.21,1,0.11,,,,,,,,,
1478,-96.97916721586961,-51.69991935442555,16,11.35,0,0.11,,,,,,,,,
1479,-100.01,-51.69991935442555,1,11.35,0,0.11,,,,,,,,,
1480,-102.10805406399678,-51.72089989506552,32,11.66,0,0.11,,,,,,,,,
1481,71.022784648208,-50.010572048583455,36,12.01,0,0.11,,,,,,,,,
1482,-100.01,-50.010572048583455,1,12.01,0,0.11,,,,,,,,,
1483,-87.98534563184397,-49.890325504901895,6,12.06,0,0.11,,,,,,,,,
1484,-98.48852898841983,-49.11815979718059,6,11.6,0,0.11,,,,,,,,,
1485,-100.01,-49.4269291033175,1,11.47,0,0.11,,,,,,,,,
1486,-99.97021430624211,-50.05097107211879,2,10.89,0,0.1,,,,,,,,,
1487,-50.427952078339715,-49.55515059290217,21,11.09,0,0.1,,,,,,,,,
1488,-100.01,-58.67608847925153,1,10.21,0,0.08,,,,,,,,,
1489,76.6830130566177,-57.996057235049136,12,10.07,1,0.09,,,,,,,,,
1490,-105.99505975486676,-58.08668410929732,19,10.2,0,0.09,,,,,,,,,
1491,-57.193391310143404,-57.66117417820631,33,10.51,0,0.09,,,,,,,,,
1492,-100.01,-56.17877283341564,1,10.27,0,0.09,,,,,,,,,
1493,-543.7421553355406,-60.616094386771046,43,10.69,0,0.09,,,,,,,,,
1494,81.88660790563328,-58.79712830771471,28,10.96,0,0.09,,,,,,,,,
1495,154.88033412222973,-59.604878180407596,39,11.12,0,0.08,,,,,,,,,
1496,-58.221604285657875,-59.706630898732065,13,11.11,0,0.08,,,,,,,,,
1497,-100.01,-59.70663089873206,1,11.11,0,0.08,,,,,,,,,
1498,-36.56016397187241,-59.07213253845079,13,11.23,0,0.08,,,,,,,,,
1499,-59.9009688427989,-58.716524555841715,65,11.84,0,0.08,,,,,,,,,
1500,-87.29525785699273,-60.87345011500297,27,11.86,0,0.08,,,,,,,,,
1501,-74.10045544880558,-60.614354669491014,24,12.09,0,0.08,,,,,,,,,
1502,-100.01,-60.61435466949102,1,12.09,0,0.08,,,,,,,,,
1503,-1587.6817813525618,-75.43303619153947,137,13.27,0,0.08,,,,,,,,,
1504,-100.01,-75.73486329249485,1,13.02,0,0.08,,,,,,,,,
1505,-86.41889182964975,-75.59895221079134,24,13.25,0,0.08,,,,,,,,,
1506,-24.57413190223879,-82.05744632877273,27,13.12,0,0.07,,,,,,,,,
1507,191.03701663793635,-79.14849057889737,39,13.48,1,0.08,,,,,,,,,
1508,-80.09831350299791,-80.1504661967787,38,13.68,0,0.08,,,,,,,,,
1509,-100.01,-80.1504661967787,1,13.68,0,0.08,,,,,,,,,
1510,-52.5863259837582,-80.467145014345,13,13.65,0,0.08,,,,,,,,,
1511,-222.23922661985242,-82.48927007601092,11,13.58,0,0.08,,,,,,,,,
1512,-311.60265217695473,-84.60519659778046,18,13.75,0,0.08,,,,,,,,,
1513,63.58422596781254,-82.96925433810235,71,14.45,0,0.08,,,,,,,,,
1514,-211.94237371510582,-83.94279496033057,27,14.66,0,0.08,,,,,,,,,
1515,-100.01,-83.94279496033057,1,14.66,0,0.08,,,,,,,,,
1516,-64.30469185274498,-83.64285437132177,28,14.86,0,0.08,,,,,,,,,
1517,-100.01,-83.65530889090671,1,14.83,0,0.08,,,,,,,,,
1518,-100.01,-83.65530889090671,1,14.83,0,0.08,,,,,,,,,
1519,-100.01,-83.65530889090671,1,14.83,0,0.08,,,,,,,,,
1520,-233.20250280080478,-86.19540957719217,15,14.77,0,0.08,,,,,,,,,
1521,-0.49392726462566827,-85.20024884983843,18,14.94,0,0.08,,,,,,,,,
1522,-91.87732786968238,-85.11892212853527,10,15.03,0,0.08,,,,,,,,,
1523,-100.01,-84.45380238555362,1,14.76,0,0.08,,,,,,,,,
1524,-99.80674548756811,-84.45176984042928,3,14.78,0,0.08,,,,,,,,,
1525,-100.01,-84.45176984042926,1,14.78,0,0.08,,,,,,,,,
1526,-100.01,-83.22377861526951,1,14.64,0,0.08,,,,,,,,,
1527,-100.01,-83.22377861526951,1,14.64,0,0.08,,,,,,,,,
1528,-100.01,-83.22377861526951,1,14.64,0,0.08,,,,,,,,,
1529,-191.56025820203234,-85.06634457739042,9,14.54,0,0.08,,,,,,,,,
1530,-100.01,-85.06634457739042,1,14.54,0,0.08,,,,,,,,,
1531,58.47324721175737,-83.35210080404322,24,14.73,0,0.08,,,,,,,,,
1532,-27.07470659587439,-82.9389324870458,23,14.84,0,0.08,,,,,,,,,
1533,-114.96898584249794,-83.09006029062252,2,14.83,0,0.08,,,,,,,,,
1534,-28.15683389806229,-82.5586259674382,16,14.91,0,0.08,,,,,,,,,
1535,-92.9210725051791,-82.48773669249002,8,14.98,0,0.08,,,,,,,,,
1536,-474.5385489562897,-88.43016670789187,57,15.36,1,0.08,,,,,,,,,
1537,-100.01,-94.63684716297723,1,14.92,0,0.08,,,,,,,,,
1538,-100.01,-97.81817662880744,1,14.67,0,0.07,,,,,,,,,
1539,-100.01,-97.81817662880744,1,14.67,0,0.07,,,,,,,,,
1540,-19.369419035385235,-97.01177081916127,24,14.9,0,0.07,,,,,,,,,
1541,-89.89943053632591,-96.91066512452453,7,14.96,0,0.07,,,,,,,,,
1542,295.00560108598035,-92.96050911366473,25,15.2,1,0.08,,,,,,,,,
1543,-129.96916713963347,-93.26010078506106,2,15.21,0,0.08,,,,,,,,,
1544,-100.01,-93.33092995538235,1,15.14,0,0.08,,,,,,,,,
1545,-51.325385814009664,-92.84408381352245,15,15.28,0,0.08,,,,,,,,,
1546,239.8336482392454,-92.84758519747233,24,15.25,1,0.08,,,,,,,,,
1547,-99.74522324622544,-92.84493742993457,2,15.26,0,0.08,,,,,,,,,
1548,-100.01,-92.84493742993457,1,15.26,0,0.08,,,,,,,,,
1549,-100.01,-92.94667370694293,1,15.1,0,0.08,,,,,,,,,
1550,-266.84023684826025,-94.61497607542553,18,15.27,0,0.08,,,,,,,,,
1551,-73.01445548503291,-94.34502063027585,16,15.42,0,0.08,,,,,,,,,
1552,-252.26786881064362,-95.86759931838229,19,15.6,0,0.08,,,,,,,,,
1553,-100.01,-94.18647645240823,1,15.28,0,0.08,,,,,,,,,
1554,-211.3823123919684,-95.30019957632788,11,15.38,0,0.08,,,,,,,,,
1555,-37.63603205186579,-95.49744659326366,41,15.52,0,0.08,,,,,,,,,
1556,109.6118724899042,-96.22854781758353,54,15.8,1,0.08,,,,,,,,,
1557,403.9800324151613,-91.18954419720707,33,16.11,1,0.09,,,,,,,,,
1558,-100.01,-94.64231648246613,1,15.81,0,0.09,,,,,,,,,
1559,-100.01,-94.99736879779024,1,15.57,0,0.09,,,,,,,,,
1560,-14.663664620072936,-94.14390544399097,18,15.74,0,0.09,,,,,,,,,
1561,-100.01,-94.14655836102311,1,15.73,0,0.09,,,,,,,,,
1562,-180.12256447384775,-94.99622472489794,11,15.74,0,0.09,,,,,,,,,
1563,-100.01,-94.99622472489793,1,15.74,0,0.09,,,,,,,,,
1564,-100.01,-94.99622472489793,1,15.74,0,0.09,,,,,,,,,
1565,-99.79481064865969,-94.99407283138453,2,15.75,0,0.09,,,,,,,,,
1566,-8.805996746508782,-94.12492282983636,20,15.88,0,0.09,,,,,,,,,
1567,-532.0391067411739,-98.44521389724811,43,16.3,0,0.09,,,,,,,,,
1568,-100.01,-98.55035929451782,1,16.21,0,0.09,,,,,,,,,
1569,-38.47810870936169,-95.25027650956235,15,16.09,0,0.09,,,,,,,,,
1570,-100.01,-95.25027650956235,1,16.09,0,0.09,,,,,,,,,
1571,-100.01,-95.25027650956235,1,16.09,0,0.09,,,,,,,,,
1572,-99.96947602099625,-95.4201902211486,2,15.98,0,0.09,,,,,,,,,
1573,-272.46632658915223,-100.31102158965984,47,16.1,0,0.08,,,,,,,,,
1574,-100.01,-100.53817664573344,1,16.03,0,0.08,,,,,,,,,
1575,-100.01,-100.70802704682029,1,15.97,0,0.08,,,,,,,,,
1576,216.61761256924177,-95.07569200409574,22,15.87,1,0.09,,,,,,,,,
1577,-112.95008132513976,-97.83501288334408,5,15.65,0,0.08,,,,,,,,,
1578,-44.11344991372034,-97.30635571032259,20,15.69,0,0.08,,,,,,,,,
1579,-89.00648509223484,-97.19632056124493,12,15.8,0,0.08,,,,,,,,,
1580,-99.9196863733996,-97.17443688433896,2,15.5,0,0.08,,,,,,,,,
1581,-100.01,-98.88476473082105,1,15.15,0,0.08,,,,,,,,,
1582,-100.01,-98.88476473082105,1,15.15,0,0.08,,,,,,,,,
1583,-99.74418565858731,-99.00235313108847,2,15.11,0,0.08,,,,,,,,,
1584,-100.01,-99.01756784120427,1,15.06,0,0.08,,,,,,,,,
1585,-99.97170699754129,-99.01718491117968,2,15.07,0,0.08,,,,,,,,,
1586,-200.2754536359509,-100.02023730447677,10,15.15,0,0.08,,,,,,,,,
1587,-100.01,-100.5160577836934,1,14.95,0,0.08,,,,,,,,,
1588,-99.92009115756241,-100.51515869526904,2,14.96,0,0.08,,,,,,,,,
1589,157.90042407647297,-99.70298458507047,38,15.22,0,0.07,,,,,,,,,
1590,-100.01,-99.64313398752178,1,15.04,0,0.07,,,,,,,,,
1591,-173.02505117633802,-100.80145058618373,7,14.78,0,0.07,,,,,,,,,
1592,-99.92071818881072,-100.80055776807185,2,14.79,0,0.07,,,,,,,,,
1593,-100.01,-96.36323621471645,1,14.37,0,0.07,,,,,,,,,
1594,-185.6965981726816,-99.03906827549957,10,14.19,0,0.07,,,,,,,,,
1595,-100.01,-101.58797161672187,1,13.81,0,0.07,,,,,,,,,
1596,-96.261360337832,-101.96836917724362,9,13.77,0,0.07,,,,,,,,,
1597,-100.01,-101.96836917724362,1,13.77,0,0.07,,,,,,,,,
1598,-46.660176574084254,-102.06936930326574,22,13.86,0,0.07,,,,,,,,,
1599,-56.78181188040647,-102.0381777336418,13,13.34,0,0.07,,,,,,,,,
1600,-100.01,-102.16532515507188,1,13.08,0,0.07,,,,,,,,,
1601,292.22696121110533,-98.50205098847276,25,13.09,1,0.08,,,,,,,,,
1602,-100.01,-98.50205098847279,1,13.09,0,0.08,,,,,,,,,
1603,-99.74522245367645,-83.62268539948394,2,11.74,0,0.08,,,,,,,,,
1604,-266.2031984983777,-85.2846173844677,19,11.92,0,0.08,,,,,,,,,
1605,-100.01,-85.42052846617118,1,11.69,0,0.08,,,,,,,,,
1606,48.31175586410107,-84.69166958850779,23,11.65,0,0.08,,,,,,,,,
1607,-214.41075942284664,-88.74614734911562,12,11.38,0,0.07,,,,,,,,,
1608,-214.41075942284664,-90.08927180831411,12,11.12,0,0.07,,,,,,,,,
1609,374.8462687818572,-85.34070912049552,34,11.45,1,0.08,,,,,,,,,
1610,-100.01,-85.81494586065796,1,11.33,0,0.08,,,,,,,,,
1611,-114.51102524170217,-84.73766384687644,5,11.27,0,0.08,,,,,,,,,
1612,-100.01,-82.62173732510692,1,11.1,0,0.08,,,,,,,,,
1613,-108.82685961243143,-84.34584818090934,6,10.45,0,0.08,,,,,,,,,
1614,-293.63427061198166,-85.1627671498781,17,10.35,0,0.08,,,,,,,,,
1615,2.2610400851742583,-84.14005674902639,19,10.53,0,0.08,,,,,,,,,
1616,-100.01,-84.49710983049894,1,10.26,0,0.08,,,,,,,,,
1617,-100.01,-84.49710983049891,1,10.26,0,0.08,,,,,,,,,
1618,-63.39507277400302,-84.13096055823895,10,10.35,0,0.08,,,,,,,,,
1619,-100.01,-84.13096055823895,1,10.35,0,0.08,,,,,,,,,
1620,-44.65049329780436,-82.24544046320894,52,10.72,0,0.08,,,,,,,,,
1621,-100.01,-83.24060119056269,1,10.55,0,0.08,,,,,,,,,
1622,-314.26939358774433,-85.46452184774331,25,10.7,0,0.08,,,,,,,,,
1623,-100.01,-85.46452184774331,1,10.7,0,0.08,,,,,,,,,
1624,42.13550537889846,-84.04509933907865,22,10.89,0,0.08,,,,,,,,,
1625,-100.01,-84.04509933907865,1,10.89,0,0.08,,,,,,,,,
1626,-13.08032093428524,-83.17580254842149,68,11.56,0,0.08,,,,,,,,,
1627,-100.01,-83.17580254842149,1,11.56,0,0.08,,,,,,,,,
1628,-100.01,-83.17580254842149,1,11.56,0,0.08,,,,,,,,,
1629,-73.9418662911053,-81.99961862931221,13,11.6,0,0.08,,,,,,,,,
1630,142.85912355090147,-79.57092739380322,31,11.9,0,0.08,,,,,,,,,
1631,-100.01,-81.15575986592079,1,11.67,0,0.08,,,,,,,,,
1632,-100.01,-81.88511279996203,1,11.45,0,0.08,,,,,,,,,
1633,-100.01,-81.73552294153707,1,11.44,0,0.08,,,,,,,,,
1634,-100.01,-82.45405460255644,1,11.29,0,0.08,,,,,,,,,
1635,-75.69734579925566,-82.2818173354972,9,11.3,0,0.08,,,,,,,,,
1636,-100.01,-78.53653184593432,1,10.74,0,0.07,,,,,,,,,
1637,-36.16647090145085,-77.89809655494882,16,10.89,0,0.07,,,,,,,,,
1638,158.38346596316018,-75.31416189531723,31,11.19,0,0.07,,,,,,,,,
1639,-100.01,-75.31416189531721,1,11.19,0,0.07,,,,,,,,,
1640,213.81400543518305,-72.98232765061154,25,11.2,1,0.08,,,,,,,,,
1641,-100.01,-73.08343334524825,1,11.14,0,0.08,,,,,,,,,
1642,-143.76213712733056,-77.47111072738137,4,10.93,0,0.07,,,,,,,,,
1643,-53.17311029835454,-76.7031501589686,18,11.09,0,0.07,,,,,,,,,
1644,-100.01,-76.7031501589686,1,11.09,0,0.07,,,,,,,,,
1645,-100.01,-77.1899963008285,1,10.95,0,0.07,,,,,,,,,
1646,-100.01,-80.58843278322095,1,10.72,0,0.06,,,,,,,,,
1647,-646.7608873462967,-86.05858942422167,57,11.27,0,0.06,,,,,,,,,
1648,462.5216795366823,-80.43327262885484,40,11.66,2,0.08,,,,,,,,,
1649,-191.48805528391057,-81.34805318169394,19,11.84,0,0.08,,,,,,,,,
1650,-89.37663992754268,-79.57341721248676,9,11.75,0,0.08,,,,,,,,,
1651,-100.01,-79.84337265763645,1,11.6,0,0.08,,,,,,,,,
1652,-41.301285119011325,-77.73370682072012,14,11.55,0,0.08,,,,,,,,,
1653,-100.01,-77.73370682072013,1,11.55,0,0.08,,,,,,,,,
